latitude	longitude	geometry	coordinates	@id	Loading Dock X Coordinates	Loading Dock Y Coordinates	Loading Dock Details	brand	brand:en	brand:wikidata	brand:wikipedia	building	currency:EUR	name	name:en	opening_hours	opening_hours:covid19	shop	addr:city	addr:housenumber	addr:postcode	addr:street	brand:el	name:el	payment:cash	payment:debit_cards	phone	website	alt_name	operator	branch	int_name	source	wheelchair	building:levels	delivery	email	addr:housename	addr:country	addr:province	amenity	facebook	parking	twitter	payment:cards	payment:credit_cards	condition	level	organic	landuse	addr:district	short_name	short_name:en	contact:phone	addr:unit	contact:email	contact:fax	contact:website	vegan	old_name	payment:coins	payment:mastercard	payment:notes	payment:visa	recycling_type	name:de	name:ru	atm	indoor	cuisine	note	ref	addr:interpolation	toilets:wheelchair	addr:place	addr:neighborhood	name:int	payment:credit_card	diet:vegan	start_date	clothes	description	contact:facebook	contact:messenger	vegetarian	payment:bitcoin	name:ko	payment:american_express	payment:contactless	payment:diners_club	payment:visa_electron
38.0858982	23.7257841	Point		node/3735839637				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket		3-5		Κίου	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
37.9999877	23.7642665	Point		node/3739057558										Market In		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Δήμος Φιλοθέης - Ψυχικού	35	15237	Μπάκου Γεωργίου					+30 210 6919113	www.market-in.gr		ΜΑΡΚΕΤ ΙΝ ΕΜΠΟΡΟΒΙΟΜΗΧΑΝΙΚΗ Α.Ε.																																																													
37.9625524	23.7212564	Point		node/3753138909										Market In				supermarket	Αθήνα	99		Δημητρακοπούλου Ν.								Market In				yes																																																									
37.9326382	23.6420555	Point		node/3784563532										OK! anytime... markets				supermarket																																																																									
37.9515255	23.6340955	Point		node/3784569197				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9372555	23.6414258	Point		node/3784569212														supermarket																																																																									
37.9335511	23.6377925	Point		node/3784569216										OK! anytime... markets				supermarket																																																																									
37.9542764	23.6352172	Point		node/3784598340										My market				supermarket		82-84		Αγίου Δημητρίου																																																																					
37.9727581	23.6274231	Point		node/3784600124										Κρητικός				supermarket																																																																									
37.9644077	23.632917	Point		node/3784600506				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket	Δημοτική Ενότητα Νίκαιας			Πέτρου Ράλλη	Σκλαβενίτης	Σκλαβενίτης																																																																			
37.9948617	23.7124416	Point		node/3786452900				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	151	10442	Λένορμαν	ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
37.9905642	23.7109849	Point		node/3786456673										Κρητικός				supermarket		91		Πλάτωνος																																																																					
37.9826592	23.71501	Point		node/3793382654										My market				supermarket																																																																									
37.9282217	23.6395321	Point		node/3803531781										Ρούμελη				supermarket	Πειραιάς			Ηβης																																																																					
37.9742821	23.7110316	Point		node/3809859147				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket					ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος										yes																																																									
37.9191435	23.7069682	Point		node/3835332777														supermarket																																																																									
38.0030096	23.7132293	Point		node/3859349231									yes	My Market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																yes																																																									
37.9408799	23.6510409	Point		node/3889695855										Bazaar Fresh Express				supermarket																																								http://www.bazaarsm.gr/																																	
38.0424693	23.7419461	Point		node/3942492304				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος		yes	ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
37.9512413	23.7184665	Point		node/3945906051				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket					Σκλαβενίτης	Σκλαβενίτης																																																																			
38.0161405	23.688219	Point		node/3964344424									yes			Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket												Σκλαβενίτης																																																													
37.9339149	23.6402269	Point		node/3967069080										Bazaar				supermarket																																																																									
37.9484214	23.6992956	Point		node/3972254228										AB Shop & Go				supermarket	Καλλιθέα	209		Δημοσθένους																																																																					
37.9371775	23.716473	Point		node/3988198236										Σκλαβενίτης				supermarket																																																																									
37.9756576	23.7307834	Point		node/3998346578										Bazaar				supermarket																																																																									
38.0205117	23.7313039	Point		node/3998350837				Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα				Μασούτης	Μασούτης																																																																			
37.9757254	23.7286363	Point		node/3998351363										Bazaar				supermarket																yes																																																									
37.9628638	23.7201558	Point		node/4015408223										AB Shop & Go		Mo-Su 09:00-22:00		supermarket	Αθήνα	1	11741	Μπέλες												limited																																																									
37.9881427	23.7511883	Point		node/4030594701										OK! Super Market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Αθήνα	146	11471	Αλεξάνδρας																																																																					
37.9873901	23.7498295	Point		node/4030594702										Market In		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.9861239	23.7421698	Point		node/4030594801										Bazaar		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
38.0354473	23.738213	Point		node/4030596041									yes	Μακροζωία		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Νέα Φιλαδέλφεια			Δεκελείας																											only																																										
38.0333994	23.7386276	Point		node/4030596141				Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Νέα Φιλαδέλφεια			Φαναρίου	Μασούτης	Μασούτης																																																																			
37.9776814	23.7368397	Point		node/4040706231										Γαίας δώρα				supermarket	Αθήνα	4		Βαλαωρίτου												no															only																																										
37.9772811	23.7385493	Point		node/4040706235				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis	Mo-Su 08:00-21:00		supermarket	Αθήνα	9		Κανάρη	Σκλαβενίτης	Σκλαβενίτης										yes																																																									
37.977824	23.73085	Point		node/4047628049														supermarket	Αθήνα	3	10562	Πραξιτέλους												no																																																									
38.0237165	23.8037239	Point		node/4060625025									yes	Bazaar		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.958272	23.7095937	Point		node/4064134289										Market In				supermarket	Καλλιθέα	65-67	17671	Χαροκόπου						http://market-in.gr																																													odd																		
38.0319672	23.810251	Point		node/4082913304				Μασούτης	Masoutis	Q6783887	en:Masoutis		yes	Μασούτης	Masoutis	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket	Μαρούσι	31	15125	Ακακιών	Μασούτης	Μασούτης																																																																			
38.0438451	23.8364018	Point		node/4092076347									yes	My market		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.9600368	23.6725452	Point		node/4093353792														supermarket																																																																									
37.9610046	23.7514531	Point		node/4102272984				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	AB Vassilopoulos			supermarket					ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος																																																																			
37.9620121	23.7040828	Point		node/4148233798										Economy				supermarket																yes																																																									
38.0117941	23.8372086	Point		node/4155384242										Market In		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.8924106	23.7542388	Point		node/4172286397				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket	Ελληνικό	51	16777	Ιασωνίδου	Σκλαβενίτης	Σκλαβενίτης																																																																			
38.0143205	23.8258441	Point		node/4182664916				Lidl		Q151954	en:Lidl			Lidl		Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket																																																																									
37.9058205	23.7497411	Point		node/4198797797										OK! Anytime Markets				supermarket	Αργυρούπολη	34	16452	Αλεξιουπόλεως					+30 210 9931460	https://www.okmarkets.gr/																																																															
37.9620518	23.7124244	Point		node/4223781113				Σκλαβενίτης	Sklavenitis	Q7536037	el:Σκλαβενίτης			Σκλαβενίτης	Sklavenitis			supermarket	Καλλιθέα	33	17671	Ελευθερίου Βενιζέλου	Σκλαβενίτης	Σκλαβενίτης			+30 21 0956 4117			Σκλαβενίτης																																																													
38.0090044	23.8062548	Point		node/4230107017				ΑΒ Βασιλόπουλος	AB Vassilopoulos	Q4721807	el:Άλφα Βήτα Βασιλόπουλος			ΑΒ Βασιλόπουλος	AB Vassilopoulos	Mo-Fr 08:00-21:00; Sa 08:00-20:00; Su closed	Mo-Fr 08:00-20:30; Sa 08:00-20:00; Su closed	supermarket					ΑΒ Βασιλόπουλος	ΑΒ Βασιλόπουλος			+302106548094 +302106548066	https://www.ab.gr/storedetails/ag-paraskeyi-1-nomismatokopeio																																																															
